# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN10_747 FILTER_LEN10_747	4.9e-123	   3.3e-126	        -288.94	       -47.5	       76	        171	         496	        530	  0.44444	2.2e-130	     14703
   1	FILTER_LEN10_748 FILTER_LEN10_748	1.2e-106	   8.2e-110	        -251.18	       -49.5	       72	        171	         395	        421	  0.42105	5.6e-114	     14703
   1	FILTER_LEN10_749 FILTER_LEN10_749	1.5e-172	   9.8e-176	        -402.97	       -48.5	       74	        171	         666	        713	  0.43275	6.7e-180	     14703
   1	FILTER_LEN10_750 FILTER_LEN10_750	7.8e-200	   5.2e-203	        -465.78	       -46.5	       78	        171	         751	        784	  0.45614	3.5e-207	     14703
   1	FILTER_LEN10_751 FILTER_LEN10_751	4.9e-137	   3.3e-140	        -321.17	       -42.5	       86	        171	         555	        568	  0.50292	2.2e-144	     14703
   1	FILTER_LEN10_752 FILTER_LEN10_752	8.4e-082	   5.6e-085	        -193.99	       -45.5	       80	        171	         354	        375	  0.46784	3.8e-089	     14703
   1	FILTER_LEN10_753 FILTER_LEN10_753	7.4e-118	   4.9e-121	        -277.02	       -44.5	       82	        171	         476	        494	  0.47953	3.3e-125	     14703
   1	FILTER_LEN10_754 FILTER_LEN10_754	1.4e-082	   9.4e-086	        -195.78	       -47.0	       77	        171	         336	        356	  0.45029	6.4e-090	     14703
   1	FILTER_LEN10_755 FILTER_LEN10_755	1.4e-111	   9.1e-115	        -262.59	       -41.5	       88	        171	         443	        448	  0.51462	6.2e-119	     14703
   1	FILTER_LEN10_756 FILTER_LEN10_756	2.0e-121	   1.3e-124	        -285.24	       -42.5	       86	        171	         557	        584	  0.50292	9.0e-129	     14703
   1	FILTER_LEN10_757 FILTER_LEN10_757	2.9e-152	   1.9e-155	        -356.24	       -41.5	       88	        171	         619	        630	  0.51462	1.3e-159	     14703
   1	FILTER_LEN10_758 FILTER_LEN10_758	2.0e-126	   1.3e-129	        -296.76	       -50.0	       71	        171	         474	        511	  0.41520	9.0e-134	     14703
   1	FILTER_LEN10_759 FILTER_LEN10_759	9.5e-104	   6.3e-107	        -244.53	       -41.5	       88	        171	         426	        433	  0.51462	4.3e-111	     14703
   1	FILTER_LEN10_760 FILTER_LEN10_760	2.5e-035	   1.7e-038	         -86.97	       -35.5	      100	        171	         180	        180	  0.58480	1.2e-042	     14703
   1	FILTER_LEN10_761 FILTER_LEN10_761	2.8e-094	   1.9e-097	        -222.73	       -45.5	       80	        171	         363	        375	  0.46784	1.3e-101	     14703
   1	FILTER_LEN10_762 FILTER_LEN10_762	9.4e-051	   6.2e-054	        -122.51	       -45.5	       80	        171	         230	        244	  0.46784	4.2e-058	     14703
   1	FILTER_LEN10_763 FILTER_LEN10_763	1.2e-055	   7.7e-059	        -133.81	       -41.0	       89	        171	         244	        248	  0.52047	5.2e-063	     14703
   1	FILTER_LEN10_764 FILTER_LEN10_764	9.2e-074	   6.2e-077	        -175.48	       -44.0	       83	        171	         284	        289	  0.48538	4.2e-081	     14703
   1	FILTER_LEN10_765 FILTER_LEN10_765	1.1e-133	   7.5e-137	        -313.43	       -46.5	       78	        171	         508	        530	  0.45614	5.1e-141	     14703
   1	FILTER_LEN10_766 FILTER_LEN10_766	2.6e-127	   1.7e-130	        -298.80	       -49.0	       73	        171	         478	        509	  0.42690	1.2e-134	     14703
   1	FILTER_LEN10_767 FILTER_LEN10_767	4.6e-164	   3.1e-167	        -383.41	       -45.5	       80	        171	         644	        672	  0.46784	2.1e-171	     14703
   1	FILTER_LEN10_768 FILTER_LEN10_768	6.5e-104	   4.4e-107	        -244.90	       -48.0	       75	        171	         401	        425	  0.43860	3.0e-111	     14703
   1	FILTER_LEN10_769 FILTER_LEN10_769	1.3e-112	   8.5e-116	        -264.96	       -48.0	       71	        171	         449	        492	  0.41520	5.8e-120	     14703
   1	FILTER_LEN10_770 FILTER_LEN10_770	1.2e-085	   8.2e-089	        -202.83	       -45.0	       81	        171	         345	        358	  0.47368	5.6e-093	     14703
   1	FILTER_LEN10_771 FILTER_LEN10_771	2.2e-104	   1.5e-107	        -245.98	       -41.5	       88	        171	         423	        429	  0.51462	1.0e-111	     14703
   1	FILTER_LEN10_772 FILTER_LEN10_772	1.8e-144	   1.2e-147	        -338.31	       -47.0	       77	        171	         522	        541	  0.45029	8.1e-152	     14703
   1	FILTER_LEN10_773 FILTER_LEN10_773	1.9e-127	   1.3e-130	        -299.11	       -42.5	       86	        171	         498	        506	  0.50292	8.5e-135	     14703
   1	FILTER_LEN10_774 FILTER_LEN10_774	7.8e-093	   5.2e-096	        -219.40	       -45.5	       80	        171	         357	        368	  0.46784	3.5e-100	     14703
   1	FILTER_LEN10_775 FILTER_LEN10_775	2.2e-093	   1.5e-096	        -220.65	       -42.5	       86	        171	         376	        383	  0.50292	1.0e-100	     14703
   1	FILTER_LEN10_776 FILTER_LEN10_776	2.4e-120	   1.6e-123	        -282.75	       -42.5	       86	        171	         510	        526	  0.50292	1.1e-127	     14703
   1	FILTER_LEN10_777 FILTER_LEN10_777	2.6e-107	   1.8e-110	        -252.72	       -46.5	       78	        171	         402	        417	  0.45614	1.2e-114	     14703
   1	FILTER_LEN10_778 FILTER_LEN10_778	6.5e-211	   4.3e-214	        -491.29	       -43.0	       85	        171	         829	        849	  0.49708	2.9e-218	     14703
   1	FILTER_LEN10_779 FILTER_LEN10_779	1.2e-119	   8.1e-123	        -281.13	       -47.5	       76	        171	         436	        454	  0.44444	5.5e-127	     14703
   1	FILTER_LEN10_780 FILTER_LEN10_780	1.9e-037	   1.3e-040	         -91.88	       -48.5	       74	        171	         160	        171	  0.43275	8.5e-045	     14703
   1	FILTER_LEN10_781 FILTER_LEN10_781	3.5e-062	   2.3e-065	        -148.84	       -47.5	       76	        171	         259	        276	  0.44444	1.6e-069	     14703
   1	FILTER_LEN10_782 FILTER_LEN10_782	4.7e-099	   3.1e-102	        -233.72	       -53.0	       65	        171	         366	        407	  0.38012	2.1e-106	     14703
   1	FILTER_LEN10_783 FILTER_LEN10_783	1.8e-122	   1.2e-125	        -287.64	       -39.5	       92	        171	         516	        521	  0.53801	8.2e-130	     14703
   1	FILTER_LEN10_784 FILTER_LEN10_784	2.3e-038	   1.5e-041	         -93.98	       -52.5	       66	        171	         154	        170	  0.38596	1.0e-045	     14703
   1	FILTER_LEN10_785 FILTER_LEN10_785	3.3e-109	   2.2e-112	        -257.11	       -47.0	       77	        171	         431	        455	  0.45029	1.5e-116	     14703
   1	FILTER_LEN10_786 FILTER_LEN10_786	6.5e-119	   4.4e-122	        -279.44	       -41.5	       88	        171	         521	        536	  0.51462	3.0e-126	     14703
   1	FILTER_LEN10_787 FILTER_LEN10_787	2.4e-096	   1.6e-099	        -227.49	       -40.0	       91	        171	         410	        415	  0.53216	1.1e-103	     14703
   1	FILTER_LEN10_788 FILTER_LEN10_788	1.2e-113	   8.1e-117	        -267.31	       -48.0	       75	        171	         445	        474	  0.43860	5.5e-121	     14703
   1	FILTER_LEN10_789 FILTER_LEN10_789	3.1e-071	   2.0e-074	        -169.67	       -40.0	       91	        171	         292	        293	  0.53216	1.4e-078	     14703
   1	FILTER_LEN10_790 FILTER_LEN10_790	1.1e-113	   7.2e-117	        -267.42	       -50.0	       71	        171	         400	        423	  0.41520	4.9e-121	     14703
   1	FILTER_LEN10_791 FILTER_LEN10_791	9.3e-112	   6.2e-115	        -262.97	       -42.5	       86	        171	         434	        440	  0.50292	4.2e-119	     14703
   1	FILTER_LEN10_792 FILTER_LEN10_792	8.7e-068	   5.8e-071	        -161.72	       -42.5	       86	        171	         283	        289	  0.50292	4.0e-075	     14703
   1	FILTER_LEN10_793 FILTER_LEN10_793	6.0e-127	   4.0e-130	        -297.95	       -42.0	       87	        171	         538	        553	  0.50877	2.7e-134	     14703
   1	FILTER_LEN10_794 FILTER_LEN10_794	4.5e-119	   3.0e-122	        -279.82	       -47.5	       76	        171	         495	        533	  0.44444	2.0e-126	     14703
   1	FILTER_LEN10_795 FILTER_LEN10_795	7.3e-132	   4.8e-135	        -309.27	       -44.0	       83	        171	         527	        544	  0.48538	3.3e-139	     14703
   1	FILTER_LEN10_796 FILTER_LEN10_796	9.3e-104	   6.2e-107	        -244.56	       -45.5	       80	        171	         408	        424	  0.46784	4.2e-111	     14703
   1	FILTER_LEN10_797 FILTER_LEN10_797	2.0e-143	   1.4e-146	        -335.87	       -49.0	       73	        171	         540	        577	  0.42690	9.3e-151	     14703
   1	FILTER_LEN10_798 FILTER_LEN10_798	1.3e-103	   8.6e-107	        -244.23	       -43.0	       85	        171	         427	        439	  0.49708	5.8e-111	     14703
   1	FILTER_LEN10_799 FILTER_LEN10_799	2.4e-111	   1.6e-114	        -262.01	       -42.0	       87	        171	         460	        470	  0.50877	1.1e-118	     14703
   1	FILTER_LEN10_800 FILTER_LEN10_800	1.3e-094	   8.9e-098	        -223.46	       -45.5	       80	        171	         364	        376	  0.46784	6.1e-102	     14703
   1	FILTER_LEN10_801 FILTER_LEN10_801	1.9e-170	   1.3e-173	        -398.09	       -45.5	       80	        171	         675	        706	  0.46784	8.8e-178	     14703
   1	FILTER_LEN10_802 FILTER_LEN10_802	1.0e-129	   6.9e-133	        -304.31	       -46.0	       79	        171	         537	        569	  0.46199	4.7e-137	     14703
   1	FILTER_LEN10_803 FILTER_LEN10_803	3.6e-098	   2.4e-101	        -231.70	       -42.5	       86	        171	         402	        411	  0.50292	1.6e-105	     14703
   1	FILTER_LEN10_804 FILTER_LEN10_804	6.4e-066	   4.2e-069	        -157.44	       -47.0	       77	        171	         272	        288	  0.45029	2.9e-073	     14703
   1	FILTER_LEN10_805 FILTER_LEN10_805	1.0e-135	   6.9e-139	        -318.12	       -48.5	       74	        171	         503	        532	  0.43275	4.7e-143	     14703
   1	FILTER_LEN10_806 FILTER_LEN10_806	2.5e-117	   1.7e-120	        -275.78	       -46.0	       79	        171	         458	        478	  0.46199	1.2e-124	     14703
   1	FILTER_LEN10_807 FILTER_LEN10_807	1.3e-078	   8.6e-082	        -186.66	       -39.5	       92	        171	         350	        355	  0.53801	5.9e-086	     14703
   1	FILTER_LEN10_808 FILTER_LEN10_808	2.6e-120	   1.8e-123	        -282.66	       -50.0	       71	        171	         464	        504	  0.41520	1.2e-127	     14703
   1	FILTER_LEN10_809 FILTER_LEN10_809	2.2e-142	   1.5e-145	        -333.48	       -51.0	       69	        171	         537	        588	  0.40351	1.0e-149	     14703
   1	FILTER_LEN10_810 FILTER_LEN10_810	1.3e-244	   8.7e-248	        -568.87	       -45.0	       81	        171	         961	       1001	  0.47368	5.9e-252	     14703
   1	FILTER_LEN10_811 FILTER_LEN10_811	8.1e-097	   5.4e-100	        -228.58	       -49.5	       72	        171	         364	        389	  0.42105	3.7e-104	     14703
   1	FILTER_LEN10_812 FILTER_LEN10_812	7.8e-114	   5.2e-117	        -267.75	       -47.5	       76	        171	         456	        486	  0.44444	3.5e-121	     14703
   1	FILTER_LEN10_813 FILTER_LEN10_813	2.7e-062	   1.8e-065	        -149.08	       -43.5	       84	        171	         290	        305	  0.49123	1.2e-069	     14703
   1	FILTER_LEN10_814 FILTER_LEN10_814	2.1e-122	   1.4e-125	        -287.50	       -44.5	       82	        171	         491	        509	  0.47953	9.4e-130	     14703
   1	FILTER_LEN10_815 FILTER_LEN10_815	8.9e-080	   5.9e-083	        -189.34	       -44.5	       82	        171	         320	        330	  0.47953	4.0e-087	     14703
   1	FILTER_LEN10_816 FILTER_LEN10_816	8.9e-145	   6.0e-148	        -339.00	       -47.0	       77	        171	         563	        594	  0.45029	4.1e-152	     14703
   1	FILTER_LEN10_817 FILTER_LEN10_817	5.6e-109	   3.7e-112	        -256.57	       -42.0	       87	        171	         474	        489	  0.50877	2.5e-116	     14703
   1	FILTER_LEN10_818 FILTER_LEN10_818	5.4e-122	   3.6e-125	        -286.54	       -49.5	       72	        171	         438	        463	  0.42105	2.5e-129	     14703
   1	FILTER_LEN10_819 FILTER_LEN10_819	1.6e-089	   1.1e-092	        -211.76	       -42.5	       86	        171	         372	        381	  0.50292	7.3e-097	     14703
   1	FILTER_LEN10_820 FILTER_LEN10_820	1.5e-089	   1.0e-092	        -211.84	       -43.5	       84	        171	         346	        352	  0.49123	6.8e-097	     14703
   1	FILTER_LEN10_821 FILTER_LEN10_821	1.1e-072	   7.7e-076	        -172.96	       -46.5	       76	        171	         300	        320	  0.44444	5.2e-080	     14703
   1	FILTER_LEN10_822 FILTER_LEN10_822	1.8e-113	   1.2e-116	        -266.94	       -46.0	       79	        171	         456	        479	  0.46199	8.0e-121	     14703
   1	FILTER_LEN10_823 FILTER_LEN10_823	8.5e-126	   5.7e-129	        -295.30	       -46.0	       79	        171	         517	        546	  0.46199	3.8e-133	     14703
   1	FILTER_LEN10_824 FILTER_LEN10_824	1.7e-130	   1.1e-133	        -306.11	       -44.0	       83	        171	         538	        559	  0.48538	7.8e-138	     14703
   1	FILTER_LEN10_825 FILTER_LEN10_825	2.5e-080	   1.6e-083	        -190.62	       -47.0	       77	        171	         335	        357	  0.45029	1.1e-087	     14703
   1	FILTER_LEN10_826 FILTER_LEN10_826	1.3e-112	   8.6e-116	        -264.94	       -46.0	       79	        171	         463	        489	  0.46199	5.9e-120	     14703
   1	FILTER_LEN10_827 FILTER_LEN10_827	3.1e-066	   2.1e-069	        -158.14	       -37.5	       96	        171	         299	        300	  0.56140	1.4e-073	     14703
   1	FILTER_LEN10_828 FILTER_LEN10_828	6.1e-097	   4.0e-100	        -228.86	       -47.5	       76	        171	         358	        373	  0.44444	2.8e-104	     14703
   1	FILTER_LEN10_829 FILTER_LEN10_829	1.6e-126	   1.1e-129	        -296.95	       -46.5	       78	        171	         524	        558	  0.45614	7.4e-134	     14703
   1	FILTER_LEN10_830 FILTER_LEN10_830	3.1e-119	   2.1e-122	        -280.19	       -48.0	       75	        171	         498	        540	  0.43860	1.4e-126	     14703
   1	FILTER_LEN10_831 FILTER_LEN10_831	7.6e-113	   5.1e-116	        -265.48	       -45.0	       81	        171	         459	        479	  0.47368	3.4e-120	     14703
   1	FILTER_LEN10_832 FILTER_LEN10_832	1.7e-096	   1.1e-099	        -227.83	       -45.5	       80	        171	         370	        382	  0.46784	7.7e-104	     14703
   1	FILTER_LEN10_833 FILTER_LEN10_833	2.3e-089	   1.5e-092	        -211.41	       -48.5	       74	        171	         354	        379	  0.43275	1.0e-096	     14703
   1	FILTER_LEN10_834 FILTER_LEN10_834	6.6e-073	   4.4e-076	        -173.51	       -45.5	       80	        171	         302	        316	  0.46784	3.0e-080	     14703
   1	FILTER_LEN10_835 FILTER_LEN10_835	5.2e-124	   3.4e-127	        -291.19	       -46.5	       78	        171	         478	        500	  0.45614	2.3e-131	     14703
   1	FILTER_LEN10_836 FILTER_LEN10_836	1.1e-083	   7.4e-087	        -198.32	       -50.0	       71	        171	         318	        342	  0.41520	5.1e-091	     14703
   1	FILTER_LEN10_837 FILTER_LEN10_837	2.4e-105	   1.6e-108	        -248.22	       -48.5	       72	        171	         380	        402	  0.42105	1.1e-112	     14703
   1	FILTER_LEN10_838 FILTER_LEN10_838	8.3e-147	   5.5e-150	        -343.68	       -43.5	       84	        171	         637	        667	  0.49123	3.8e-154	     14703
   1	FILTER_LEN10_839 FILTER_LEN10_839	1.1e-144	   7.5e-148	        -338.76	       -47.0	       77	        171	         572	        606	  0.45029	5.1e-152	     14703
   1	FILTER_LEN10_840 FILTER_LEN10_840	9.4e-106	   6.3e-109	        -249.14	       -42.5	       86	        171	         453	        467	  0.50292	4.3e-113	     14703
   1	FILTER_LEN10_841 FILTER_LEN10_841	7.5e-112	   5.0e-115	        -263.18	       -42.0	       87	        171	         457	        466	  0.50877	3.4e-119	     14703
   1	FILTER_LEN10_842 FILTER_LEN10_842	3.2e-104	   2.1e-107	        -245.62	       -45.0	       81	        171	         405	        418	  0.47368	1.4e-111	     14703
   1	FILTER_LEN10_843 FILTER_LEN10_843	3.2e-148	   2.1e-151	        -346.93	       -47.0	       77	        171	         526	        543	  0.45029	1.5e-155	     14703
   1	FILTER_LEN10_844 FILTER_LEN10_844	5.1e-152	   3.4e-155	        -355.68	       -47.5	       76	        171	         585	        619	  0.44444	2.3e-159	     14703
   1	FILTER_LEN10_845 FILTER_LEN10_845	1.0e-105	   6.7e-109	        -249.08	       -48.0	       75	        171	         421	        450	  0.43860	4.6e-113	     14703
   1	FILTER_LEN10_846 FILTER_LEN10_846	6.6e-121	   4.4e-124	        -284.04	       -42.5	       86	        171	         499	        512	  0.50292	3.0e-128	     14703
   1	FILTER_LEN10_847 FILTER_LEN10_847	7.3e-155	   4.9e-158	        -362.22	       -46.0	       79	        171	         589	        612	  0.46199	3.3e-162	     14703
   1	FILTER_LEN10_848 FILTER_LEN10_848	1.5e-120	   9.7e-124	        -283.25	       -49.0	       73	        171	         445	        472	  0.42690	6.6e-128	     14703
   1	FILTER_LEN10_849 FILTER_LEN10_849	1.5e-143	   1.0e-146	        -336.16	       -42.5	       86	        171	         571	        582	  0.50292	6.9e-151	     14703
   1	FILTER_LEN10_850 FILTER_LEN10_850	5.2e-047	   3.4e-050	        -113.89	       -50.0	       69	        171	         200	        222	  0.40351	2.3e-054	     14703
   1	FILTER_LEN10_851 FILTER_LEN10_851	6.0e-149	   4.0e-152	        -348.61	       -47.0	       77	        171	         563	        590	  0.45029	2.7e-156	     14703
   1	FILTER_LEN10_852 FILTER_LEN10_852	8.3e-129	   5.5e-132	        -302.23	       -48.0	       75	        171	         469	        491	  0.43860	3.8e-136	     14703
   1	FILTER_LEN10_853 FILTER_LEN10_853	2.6e-085	   1.7e-088	        -202.09	       -45.5	       80	        171	         359	        378	  0.46784	1.2e-092	     14703
   1	FILTER_LEN10_854 FILTER_LEN10_854	8.0e-121	   5.3e-124	        -283.85	       -44.0	       83	        171	         442	        448	  0.48538	3.6e-128	     14703
   1	FILTER_LEN10_855 FILTER_LEN10_855	3.7e-110	   2.4e-113	        -259.30	       -50.5	       70	        171	         392	        418	  0.40936	1.7e-117	     14703
   1	FILTER_LEN10_856 FILTER_LEN10_856	1.5e-127	   1.0e-130	        -299.34	       -46.5	       78	        171	         489	        511	  0.45614	6.8e-135	     14703
   1	FILTER_LEN10_857 FILTER_LEN10_857	1.2e-152	   7.8e-156	        -357.15	       -46.5	       78	        171	         610	        645	  0.45614	5.3e-160	     14703
   1	FILTER_LEN10_858 FILTER_LEN10_858	1.9e-165	   1.3e-168	        -386.57	       -47.5	       76	        171	         600	        626	  0.44444	8.8e-173	     14703
   1	FILTER_LEN10_859 FILTER_LEN10_859	2.6e-156	   1.8e-159	        -365.55	       -46.5	       78	        171	         585	        609	  0.45614	1.2e-163	     14703
   1	FILTER_LEN10_860 FILTER_LEN10_860	1.0e-064	   6.7e-068	        -154.68	       -43.0	       85	        171	         300	        314	  0.49708	4.5e-072	     14703
   1	FILTER_LEN10_861 FILTER_LEN10_861	4.6e-063	   3.1e-066	        -150.85	       -41.5	       88	        171	         276	        282	  0.51462	2.1e-070	     14703
   1	FILTER_LEN10_862 FILTER_LEN10_862	3.6e-059	   2.4e-062	        -141.90	       -49.5	       72	        171	         244	        265	  0.42105	1.6e-066	     14703
   1	FILTER_LEN10_863 FILTER_LEN10_863	4.9e-069	   3.3e-072	        -164.60	       -46.0	       79	        171	         288	        303	  0.46199	2.2e-076	     14703
   1	FILTER_LEN10_864 FILTER_LEN10_864	2.2e-071	   1.4e-074	        -170.02	       -47.0	       77	        171	         276	        288	  0.45029	9.8e-079	     14703
   1	FILTER_LEN10_865 FILTER_LEN10_865	6.9e-033	   4.6e-036	         -81.37	       -37.5	       96	        171	         165	        166	  0.56140	3.1e-040	     14703
   1	FILTER_LEN10_866 FILTER_LEN10_866	6.0e-062	   4.0e-065	        -148.28	       -43.0	       85	        171	         267	        275	  0.49708	2.7e-069	     14703
   1	FILTER_LEN10_867 FILTER_LEN10_867	1.6e-083	   1.0e-086	        -197.98	       -48.5	       74	        171	         331	        354	  0.43275	7.1e-091	     14703
   1	FILTER_LEN10_868 FILTER_LEN10_868	6.5e-068	   4.3e-071	        -162.02	       -42.0	       87	        171	         293	        300	  0.50877	2.9e-075	     14703
   1	FILTER_LEN10_869 FILTER_LEN10_869	3.6e-177	   2.4e-180	        -413.60	       -42.0	       87	        171	         734	        753	  0.50877	1.6e-184	     14703
   1	FILTER_LEN10_870 FILTER_LEN10_870	3.9e-088	   2.6e-091	        -208.57	       -45.0	       81	        171	         364	        380	  0.47368	1.8e-095	     14703
   1	FILTER_LEN10_871 FILTER_LEN10_871	6.4e-110	   4.2e-113	        -258.75	       -40.0	       89	        171	         471	        481	  0.52047	2.9e-117	     14703
   1	FILTER_LEN10_872 FILTER_LEN10_872	3.0e-093	   2.0e-096	        -220.34	       -48.0	       75	        171	         357	        377	  0.43860	1.4e-100	     14703
   1	FILTER_LEN10_873 FILTER_LEN10_873	3.7e-094	   2.5e-097	        -222.44	       -49.0	       73	        171	         365	        391	  0.42690	1.7e-101	     14703
   1	FILTER_LEN10_874 FILTER_LEN10_874	4.0e-066	   2.6e-069	        -157.91	       -48.5	       72	        171	         272	        296	  0.42105	1.8e-073	     14703
   1	FILTER_LEN10_875 FILTER_LEN10_875	1.4e-154	   9.1e-158	        -361.60	       -46.5	       78	        171	         590	        617	  0.45614	6.2e-162	     14703
   1	FILTER_LEN10_876 FILTER_LEN10_876	3.6e-103	   2.4e-106	        -243.20	       -43.5	       84	        171	         396	        403	  0.49123	1.6e-110	     14703
   1	FILTER_LEN10_877 FILTER_LEN10_877	1.1e-088	   7.3e-092	        -209.85	       -47.0	       77	        171	         332	        345	  0.45029	4.9e-096	     14703
   1	FILTER_LEN10_878 FILTER_LEN10_878	9.5e-101	   6.3e-104	        -237.62	       -50.0	       71	        171	         390	        423	  0.41520	4.3e-108	     14703
   1	FILTER_LEN10_879 FILTER_LEN10_879	1.4e-120	   9.1e-124	        -283.31	       -44.0	       83	        171	         507	        528	  0.48538	6.2e-128	     14703
   1	FILTER_LEN10_880 FILTER_LEN10_880	2.5e-100	   1.7e-103	        -236.66	       -45.0	       81	        171	         418	        438	  0.47368	1.1e-107	     14703
   1	FILTER_LEN10_881 FILTER_LEN10_881	1.1e-094	   7.4e-098	        -223.65	       -51.5	       68	        171	         335	        360	  0.39766	5.0e-102	     14703
   1	FILTER_LEN10_882 FILTER_LEN10_882	1.2e-100	   7.8e-104	        -237.42	       -41.5	       88	        171	         452	        467	  0.51462	5.3e-108	     14703
   1	FILTER_LEN10_883 FILTER_LEN10_883	7.2e-139	   4.8e-142	        -325.40	       -45.0	       81	        171	         536	        554	  0.47368	3.3e-146	     14703
   1	FILTER_LEN10_884 FILTER_LEN10_884	4.2e-070	   2.8e-073	        -167.06	       -47.5	       76	        171	         306	        331	  0.44444	1.9e-077	     14703
   1	FILTER_LEN10_885 FILTER_LEN10_885	7.6e-106	   5.1e-109	        -249.36	       -47.5	       74	        171	         385	        404	  0.43275	3.5e-113	     14703
   1	FILTER_LEN10_886 FILTER_LEN10_886	1.1e-116	   7.5e-120	        -274.30	       -46.0	       79	        171	         438	        453	  0.46199	5.1e-124	     14703
   1	FILTER_LEN10_887 FILTER_LEN10_887	5.3e-059	   3.5e-062	        -141.49	       -41.0	       89	        171	         266	        272	  0.52047	2.4e-066	     14703
   1	FILTER_LEN10_888 FILTER_LEN10_888	1.1e-150	   7.6e-154	        -352.57	       -43.0	       85	        171	         645	        670	  0.49708	5.2e-158	     14703
   1	FILTER_LEN10_889 FILTER_LEN10_889	7.9e-128	   5.3e-131	        -299.97	       -49.0	       73	        171	         451	        473	  0.42690	3.6e-135	     14703
   1	FILTER_LEN10_890 FILTER_LEN10_890	7.9e-054	   5.3e-057	        -129.59	       -48.5	       74	        171	         220	        235	  0.43275	3.6e-061	     14703
   1	FILTER_LEN10_891 FILTER_LEN10_891	1.1e-053	   7.3e-057	        -129.26	       -40.5	       90	        171	         241	        245	  0.52632	5.0e-061	     14703
   1	FILTER_LEN10_892 FILTER_LEN10_892	1.2e-088	   8.2e-092	        -209.74	       -42.5	       86	        171	         402	        419	  0.50292	5.6e-096	     14703
   1	FILTER_LEN10_893 FILTER_LEN10_893	6.1e-141	   4.0e-144	        -330.17	       -46.5	       78	        171	         554	        583	  0.45614	2.8e-148	     14703
   1	FILTER_LEN10_894 FILTER_LEN10_894	6.9e-111	   4.6e-114	        -260.98	       -48.5	       74	        171	         409	        431	  0.43275	3.1e-118	     14703
   1	FILTER_LEN10_895 FILTER_LEN10_895	2.5e-099	   1.7e-102	        -234.34	       -47.0	       77	        171	         391	        412	  0.45029	1.1e-106	     14703
   1	FILTER_LEN10_896 FILTER_LEN10_896	2.3e-092	   1.5e-095	        -218.32	       -46.5	       78	        171	         385	        409	  0.45614	1.0e-099	     14703
   1	FILTER_LEN10_897 FILTER_LEN10_897	9.7e-117	   6.5e-120	        -274.44	       -47.5	       76	        171	         459	        487	  0.44444	4.4e-124	     14703
   1	FILTER_LEN10_898 FILTER_LEN10_898	7.4e-047	   4.9e-050	        -113.54	       -42.0	       87	        171	         214	        220	  0.50877	3.3e-054	     14703
   1	FILTER_LEN10_899 FILTER_LEN10_899	4.9e-136	   3.2e-139	        -318.88	       -48.5	       74	        171	         527	        564	  0.43275	2.2e-143	     14703
   1	FILTER_LEN10_900 FILTER_LEN10_900	1.8e-134	   1.2e-137	        -315.27	       -44.0	       83	        171	         519	        532	  0.48538	8.2e-142	     14703
   1	FILTER_LEN10_901 FILTER_LEN10_901	2.9e-083	   2.0e-086	        -197.35	       -42.0	       87	        171	         347	        354	  0.50877	1.3e-090	     14703
   1	FILTER_LEN10_902 FILTER_LEN10_902	1.2e-137	   8.2e-141	        -322.56	       -46.0	       79	        171	         507	        523	  0.46199	5.6e-145	     14703
   1	FILTER_LEN10_903 FILTER_LEN10_903	3.8e-085	   2.5e-088	        -201.71	       -47.0	       77	        171	         344	        364	  0.45029	1.7e-092	     14703
   1	FILTER_LEN10_904 FILTER_LEN10_904	2.8e-098	   1.9e-101	        -231.94	       -47.5	       76	        171	         362	        377	  0.44444	1.3e-105	     14703
   1	FILTER_LEN10_905 FILTER_LEN10_905	6.8e-143	   4.5e-146	        -334.66	       -43.0	       85	        171	         614	        638	  0.49708	3.1e-150	     14703
   1	FILTER_LEN10_906 FILTER_LEN10_906	6.3e-052	   4.2e-055	        -125.20	       -41.5	       88	        171	         236	        242	  0.51462	2.9e-059	     14703
   1	FILTER_LEN10_907 FILTER_LEN10_907	1.1e-081	   7.0e-085	        -193.77	       -41.5	       88	        171	         332	        336	  0.51462	4.8e-089	     14703
   1	FILTER_LEN10_908 FILTER_LEN10_908	8.7e-028	   5.8e-031	         -69.62	       -47.0	       77	        171	         143	        156	  0.45029	4.0e-035	     14703
   1	FILTER_LEN10_909 FILTER_LEN10_909	3.8e-099	   2.6e-102	        -233.92	       -46.5	       78	        171	         397	        418	  0.45614	1.7e-106	     14703
   1	FILTER_LEN10_910 FILTER_LEN10_910	6.4e-092	   4.3e-095	        -217.30	       -48.0	       75	        171	         350	        369	  0.43860	2.9e-099	     14703
   1	FILTER_LEN10_911 FILTER_LEN10_911	1.1e-125	   7.4e-129	        -295.03	       -43.0	       85	        171	         532	        551	  0.49708	5.0e-133	     14703
   1	FILTER_LEN10_912 FILTER_LEN10_912	1.8e-095	   1.2e-098	        -225.48	       -42.5	       86	        171	         388	        396	  0.50292	8.1e-103	     14703
   1	FILTER_LEN10_913 FILTER_LEN10_913	9.6e-078	   6.4e-081	        -184.66	       -43.5	       84	        171	         336	        349	  0.49123	4.3e-085	     14703
